MF Code,fund_house,s_name1,s_name,rupeevest_rating,rank_3year,ytd_returns,returns_1month,returns_6month,returns_3month,returns_1year,returns_3year,returns_5year,aumtotal,expenceratio,schemecode
Shriram Balanced Advantage Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Balanced Advantage Fund(G),ICICI Pru Balanced Advantage Fund(G),3,5,3.63,3.11,1.74,4.2,10.48,12.7,17.16,60591.13,1.46,1470
Shriram Balanced Advantage Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Balanced Advantage Fund(G),Aditya Birla SL Balanced Advantage Fund(G),4,7,3.58,3.29,1.62,4.11,11.83,12.52,16.25,7321.44,1.81,1713
TRUSTMF FMP-SR-II-Reg(G),Trust Mutual Fund,TRUSTMF FMP-SR-II-Reg(G),TRUSTMF FMP-SR-II-Reg(G),Unrated,,3.07,1.2,4.61,2.57,9.31,,,59.89,,45723
TRUSTMF FMP-SR-II-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru FMP-85-10Y-I(G),ICICI Pru FMP-85-10Y-I(G),Unrated,2,4.25,2.18,5.4,3.69,11.08,8.22,7.19,452.63,,43023
TRUSTMF FMP-SR-II-Reg(G),SBI Mutual Fund,SBI FMP-1-3668D-Reg(G),SBI FMP-1-3668D-Reg(G),Unrated,1,4.19,2.12,5.41,3.62,11.1,8.26,7.17,47.8,,43205
TRUSTMF FMP-SR-II-Reg(G),Bandhan Mutual Fund,Bandhan FTP-179-3652D-Reg(G),Bandhan FTP-179-3652D-Reg(G),Unrated,3,4.18,2.24,5.34,3.65,11.09,8.15,7.17,342.25,,42924
TRUSTMF FMP-SR-II-Reg(G),Nippon India Mutual Fund,Nippon India FHF-XLI-8-3654D(G),Nippon India FHF-XLI-8-3654D(G),Unrated,5,4.12,2.16,5.25,3.59,10.99,8.09,7.04,64.19,,43259
WOC ESG Best-In-Class Strategy Fund-Reg(G),WhiteOak Capital Mutual Fund,WOC ESG Best-In-Class Strategy Fund-Reg(G),WOC ESG Best-In-Class Strategy Fund-Reg(G),Unrated,,-0.41,3.84,,4.76,,,,59.6,2.32,49117
WOC ESG Best-In-Class Strategy Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Commodities Fund-Reg(G),ICICI Pru Commodities Fund-Reg(G),Unrated,24,2.17,0.51,-0.86,3.53,0.41,14.06,38.8,2614.85,2.07,41999
WOC ESG Best-In-Class Strategy Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru India Opp Fund(G),ICICI Pru India Opp Fund(G),3,6,2.72,3.37,-0.84,4.64,13.75,22.61,34.25,25696.42,1.63,42140
WOC ESG Best-In-Class Strategy Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India Opportunities Fund(G),Franklin India Opportunities Fund(G),3,2,-4.76,4.46,-2.89,1.25,13.54,29.11,32.74,6046.75,1.79,946
WOC ESG Best-In-Class Strategy Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL PSU Equity Fund-Reg(G),Aditya Birla SL PSU Equity Fund-Reg(G),Unrated,4,2.86,6.34,-2.27,6.55,-1.58,27.53,32.53,5342.23,1.77,43788
Groww Nifty 1D Rate Liquid ETF,Groww Mutual Fund,Groww Nifty 1D Rate Liquid ETF,Groww Nifty 1D Rate Liquid ETF,Unrated,,1.85,0.49,3.08,1.45,,,,59.47,0.29,49128
Groww Nifty 1D Rate Liquid ETF,Edelweiss Mutual Fund,BHARAT Bond ETF - April 2030,BHARAT Bond ETF - April 2030,Unrated,6,4.13,2.24,5.22,3.58,10.72,8.11,7.49,18680.61,0.01,44421
Groww Nifty 1D Rate Liquid ETF,Nippon India Mutual Fund,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,Unrated,1,5.04,2.67,6.67,4.42,12.75,8.92,6.22,2383.93,0.1,35459
Groww Nifty 1D Rate Liquid ETF,LIC Mutual Fund,LIC MF Nifty 8-13 yr G-Sec ETF,LIC MF Nifty 8-13 yr G-Sec ETF,Unrated,2,5.03,2.67,6.64,4.41,12.69,8.85,6.21,2471.18,0.16,31581
Groww Nifty 1D Rate Liquid ETF,SBI Mutual Fund,SBI Nifty 10 yr Benchmark G-Sec ETF,SBI Nifty 10 yr Benchmark G-Sec ETF,Unrated,3,5.06,2.64,6.57,4.37,12.56,8.65,5.53,3161.63,0.14,32455
UTI FTIF-XXXVI-I(1574D)(G),UTI Mutual Fund,UTI FTIF-XXXVI-I(1574D)(G),UTI FTIF-XXXVI-I(1574D)(G),Unrated,,3.32,1.55,4.52,2.93,9.29,,,59.12,,47684
UTI FTIF-XXXVI-I(1574D)(G),ICICI Prudential Mutual Fund,ICICI Pru FMP-85-10Y-I(G),ICICI Pru FMP-85-10Y-I(G),Unrated,2,4.25,2.18,5.4,3.69,11.08,8.22,7.19,452.63,,43023
UTI FTIF-XXXVI-I(1574D)(G),SBI Mutual Fund,SBI FMP-1-3668D-Reg(G),SBI FMP-1-3668D-Reg(G),Unrated,1,4.19,2.12,5.41,3.62,11.1,8.26,7.17,47.8,,43205
UTI FTIF-XXXVI-I(1574D)(G),Bandhan Mutual Fund,Bandhan FTP-179-3652D-Reg(G),Bandhan FTP-179-3652D-Reg(G),Unrated,3,4.18,2.24,5.34,3.65,11.09,8.15,7.17,342.25,,42924
UTI FTIF-XXXVI-I(1574D)(G),Nippon India Mutual Fund,Nippon India FHF-XLI-8-3654D(G),Nippon India FHF-XLI-8-3654D(G),Unrated,5,4.12,2.16,5.25,3.59,10.99,8.09,7.04,64.19,,43259
DSP 10Y G-Sec Fund-Reg(G),DSP Mutual Fund,DSP 10Y G-Sec Fund-Reg(G),DSP 10Y G-Sec Fund-Reg(G),Unrated,4,4.8,2.49,6.23,4.14,11.9,8.31,5.69,59.07,0.51,17573
DSP 10Y G-Sec Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Constant Maturity Gilt Fund(G),ICICI Pru Constant Maturity Gilt Fund(G),Unrated,2,5.27,2.92,6.83,4.68,12.8,8.57,6.83,2537.17,0.39,30426
DSP 10Y G-Sec Fund-Reg(G),Bandhan Mutual Fund,Bandhan G-Sec-Constant Maturity Plan-Reg(G),Bandhan G-Sec-Constant Maturity Plan-Reg(G),Unrated,1,5.38,2.96,6.75,4.76,13.04,8.69,6.49,342.45,0.36,1079
DSP 10Y G-Sec Fund-Reg(G),SBI Mutual Fund,SBI Magnum Constant Maturity Fund-Reg(G),SBI Magnum Constant Maturity Fund-Reg(G),Unrated,3,5.03,2.85,6.47,4.46,12.39,8.5,6.4,1831.08,0.63,2756
DSP 10Y G-Sec Fund-Reg(G),UTI Mutual Fund,UTI Gilt Fund with 10 year Constant Duration-Reg(G),UTI Gilt Fund with 10 year Constant Duration-Reg(G),Unrated,,4.94,2.76,6.37,4.35,12.21,,,168.68,0.7,40967
Aditya Birla SL CRISIL Liquid Overnight ETF,Aditya Birla Sun Life Mutual Fund,Aditya Birla SL CRISIL Liquid Overnight ETF,Aditya Birla SL CRISIL Liquid Overnight ETF,Unrated,,1.8,0.48,2.98,1.41,6.1,,,58.65,0.43,47722
Aditya Birla SL CRISIL Liquid Overnight ETF,Bank of India Mutual Fund,Bank of India Overnight Fund-Reg(G),Bank of India Overnight Fund-Reg(G),2,1,1.98,0.53,3.25,1.56,6.67,6.4,5.12,41.29,0.1,44437
Aditya Birla SL CRISIL Liquid Overnight ETF,Axis Mutual Fund,Axis Overnight Fund-Reg(G),Axis Overnight Fund-Reg(G),5,2,1.97,0.53,3.22,1.55,6.6,6.33,5.05,6348.03,0.09,42062
Aditya Birla SL CRISIL Liquid Overnight ETF,PGIM India Mutual Fund,PGIM India Overnight Fund-Reg(G),PGIM India Overnight Fund-Reg(G),Unrated,10,1.95,0.52,3.2,1.54,6.57,6.27,5.02,29.49,0.15,24529
Aditya Birla SL CRISIL Liquid Overnight ETF,Mirae Asset Mutual Fund,Mirae Asset Overnight Fund-Reg(G),Mirae Asset Overnight Fund-Reg(G),2,9,1.94,0.51,3.17,1.52,6.53,6.27,5.02,390.72,0.15,44008
HSBC Brazil Fund(G),HSBC Mutual Fund,HSBC Brazil Fund(G),HSBC Brazil Fund(G),Unrated,50,12.47,-2.81,-1.35,5.58,-5.42,-3.78,3.29,57.74,1.5,8587
HSBC Brazil Fund(G),Motilal Oswal Mutual Fund,Motilal Oswal Nasdaq 100 FOF-Reg(G),Motilal Oswal Nasdaq 100 FOF-Reg(G),Unrated,3,-20.83,-10.54,-0.29,-22.23,15.88,17.7,19.91,5339.19,0.57,41322
HSBC Brazil Fund(G),Invesco Mutual Fund,Invesco India - Invesco Global Equity Income FoF-Reg(G),Invesco India - Invesco Global Equity Income FoF-Reg(G),Unrated,11,-2.15,-6.09,-2.62,-6.53,11.16,13.85,17.85,31.66,1.4,24405
HSBC Brazil Fund(G),Edelweiss Mutual Fund,Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),Unrated,7,16.41,0.43,9.72,11.9,16.69,14.45,16.95,108.28,2.33,24618
HSBC Brazil Fund(G),Edelweiss Mutual Fund,Edelweiss US Technology Equity FOF-Reg(G),Edelweiss US Technology Equity FOF-Reg(G),Unrated,13,-16.19,-11.68,-10.12,-25.03,4.51,12.77,16.34,2350.91,2.35,44630
Helios Mid Cap Fund-Reg(G),Helios Mutual Fund,Helios Mid Cap Fund-Reg(G),Helios Mid Cap Fund-Reg(G),Unrated,,,5.34,,,,,,57.09,2.42,49111
Helios Mid Cap Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Midcap Fund-Reg(G),Motilal Oswal Midcap Fund-Reg(G),2,1,-16.01,1.33,-9.9,-2.49,15.16,26.35,36.58,26028.34,1.57,22533
Helios Mid Cap Fund-Reg(G),Quant Mutual Fund,Quant Mid Cap Fund(G),Quant Mid Cap Fund(G),5,13,-3.31,3.51,-7.51,-0.64,-3.26,18.33,34.24,8355.95,1.77,887
Helios Mid Cap Fund-Reg(G),Nippon India Mutual Fund,Nippon India Growth Fund(G),Nippon India Growth Fund(G),4,3,-4.58,4.67,-4.52,2.41,15.07,23.68,33.74,33174.74,1.58,2573
Helios Mid Cap Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Mid Cap Fund-Reg(G),Edelweiss Mid Cap Fund-Reg(G),4,4,-6.58,4.11,-3.87,1.39,18.93,23.04,33.7,8633.85,1.7,3790
ICICI Pru Nifty India Consumption ETF,ICICI Prudential Mutual Fund,ICICI Pru Nifty India Consumption ETF,ICICI Pru Nifty India Consumption ETF,Unrated,18,1.58,5.59,-3.27,5.43,12.31,18.16,,57.04,0.2,45678
ICICI Pru Nifty India Consumption ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,3,5.94,3.84,-3.28,6.75,7.86,34.21,40.12,37632.49,0.07,27621
ICICI Pru Nifty India Consumption ETF,Nippon India Mutual Fund,Nippon India ETF Nifty PSU Bank BeES,Nippon India ETF Nifty PSU Bank BeES,Unrated,2,2.22,9.79,6.23,7.71,-5.52,35.07,38.87,2522.19,0.49,3722
ICICI Pru Nifty India Consumption ETF,Kotak Mahindra Mutual Fund,Kotak Nifty PSU Bank ETF,Kotak Nifty PSU Bank ETF,Unrated,1,2.22,9.79,6.22,7.71,-5.54,35.09,38.81,1375.14,0.49,3723
ICICI Pru Nifty India Consumption ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,5,0.04,3.95,-4.52,3.84,4.22,28.25,34.59,17930.29,0.07,38252
Union Gold ETF FoF-Reg(G),Union Mutual Fund,Union Gold ETF FoF-Reg(G),Union Gold ETF FoF-Reg(G),Unrated,,,10.46,,,,,,56.9,0.59,49466
Union Gold ETF FoF-Reg(G),LIC Mutual Fund,LIC MF Gold ETF FoF(G),LIC MF Gold ETF FoF(G),Unrated,1,26.68,13.4,27.13,24.76,32.39,22.8,14.75,103.66,0.66,17242
Union Gold ETF FoF-Reg(G),Invesco Mutual Fund,Invesco India Gold ETF FoF(G),Invesco India Gold ETF FoF(G),Unrated,6,25.0,11.88,25.08,21.69,32.85,21.84,14.64,141.91,0.45,14593
Union Gold ETF FoF-Reg(G),Axis Mutual Fund,Axis Gold Fund-Reg(G),Axis Gold Fund-Reg(G),Unrated,8,24.78,11.75,25.64,21.71,33.54,21.77,14.51,944.45,0.5,15330
Union Gold ETF FoF-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Gold Fund(G),Aditya Birla SL Gold Fund(G),Unrated,4,25.52,12.01,25.86,22.17,35.04,21.86,14.28,554.92,0.52,16220
ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,ICICI Prudential Mutual Fund,ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,Unrated,4,4.61,2.29,5.95,3.93,11.42,7.78,,56.84,0.2,46440
ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,UTI Mutual Fund,UTI Medium to Long Duration Fund-Reg(G),UTI Medium to Long Duration Fund-Reg(G),1,1,4.46,2.58,5.6,3.86,11.03,10.2,8.92,319.6,1.61,3441
ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,ICICI Prudential Mutual Fund,ICICI Pru Bond Fund(G),ICICI Pru Bond Fund(G),4,2,4.55,2.41,5.9,4.07,11.38,8.19,6.88,2816.38,1.03,6197
ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,SBI Mutual Fund,SBI Magnum Income Fund-Reg(G),SBI Magnum Income Fund-Reg(G),4,5,4.24,2.34,5.22,3.67,10.45,7.67,6.8,1918.19,1.47,2776
ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Income Fund(G),Aditya Birla SL Income Fund(G),5,11,4.31,2.36,5.25,3.75,10.94,7.21,6.78,2242.15,1.16,405
Bank of India Midcap Tax Fund-Sr 1-Reg(G),Bank of India Mutual Fund,Bank of India Midcap Tax Fund-Sr 1-Reg(G),Bank of India Midcap Tax Fund-Sr 1-Reg(G),Unrated,42,-9.03,2.87,-9.51,-2.01,0.08,13.72,24.95,56.79,,38076
Bank of India Midcap Tax Fund-Sr 1-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Unrated,19,-7.99,5.53,-9.07,-2.62,2.07,16.79,35.83,32.63,1.42,37867
Bank of India Midcap Tax Fund-Sr 1-Reg(G),Sundaram Mutual Fund,Sundaram LT Tax Adv Fund-Sr III-Reg(G),Sundaram LT Tax Adv Fund-Sr III-Reg(G),Unrated,15,-6.76,5.39,-8.44,-2.05,2.37,17.71,35.02,30.07,1.41,38374
Bank of India Midcap Tax Fund-Sr 1-Reg(G),Quant Mutual Fund,Quant ELSS Tax Saver Fund(G),Quant ELSS Tax Saver Fund(G),5,39,-1.5,3.85,-10.25,1.17,-6.46,13.86,34.77,10404.84,1.67,889
Bank of India Midcap Tax Fund-Sr 1-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Unrated,25,-7.76,5.31,-8.96,-2.35,3.45,16.04,34.74,27.2,1.41,36903
HSBC Global Equity Climate Change FoF-Reg(G),HSBC Mutual Fund,HSBC Global Equity Climate Change FoF-Reg(G),HSBC Global Equity Climate Change FoF-Reg(G),Unrated,42,-4.98,-3.58,-9.5,-11.08,-0.58,1.52,,56.45,1.4,45333
HSBC Global Equity Climate Change FoF-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nasdaq 100 FOF-Reg(G),Motilal Oswal Nasdaq 100 FOF-Reg(G),Unrated,3,-20.83,-10.54,-0.29,-22.23,15.88,17.7,19.91,5339.19,0.57,41322
HSBC Global Equity Climate Change FoF-Reg(G),Invesco Mutual Fund,Invesco India - Invesco Global Equity Income FoF-Reg(G),Invesco India - Invesco Global Equity Income FoF-Reg(G),Unrated,11,-2.15,-6.09,-2.62,-6.53,11.16,13.85,17.85,31.66,1.4,24405
HSBC Global Equity Climate Change FoF-Reg(G),Edelweiss Mutual Fund,Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),Unrated,7,16.41,0.43,9.72,11.9,16.69,14.45,16.95,108.28,2.33,24618
HSBC Global Equity Climate Change FoF-Reg(G),Edelweiss Mutual Fund,Edelweiss US Technology Equity FOF-Reg(G),Edelweiss US Technology Equity FOF-Reg(G),Unrated,13,-16.19,-11.68,-10.12,-25.03,4.51,12.77,16.34,2350.91,2.35,44630
HSBC Multi Asset Active FOF-Reg(G),HSBC Mutual Fund,HSBC Multi Asset Active FOF-Reg(G),HSBC Multi Asset Active FOF-Reg(G),Unrated,26,-1.85,3.37,-1.33,2.43,8.82,12.33,17.53,55.41,1.39,28309
HSBC Multi Asset Active FOF-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bharat 22 FOF-(G),ICICI Pru Bharat 22 FOF-(G),Unrated,1,-0.03,3.98,-4.97,3.47,3.83,27.85,34.24,2206.27,0.13,40232
HSBC Multi Asset Active FOF-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru India Equity (FOF)(G),ICICI Pru India Equity (FOF)(G),Unrated,2,-0.56,2.99,-1.84,2.72,11.97,19.99,29.83,157.97,1.21,44626
HSBC Multi Asset Active FOF-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Thematic Advantage Fund(FOF)(G),ICICI Pru Thematic Advantage Fund(FOF)(G),Unrated,3,1.11,4.38,1.12,4.55,18.61,18.94,29.37,2595.41,1.48,1706
HSBC Multi Asset Active FOF-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Passive Strategy Fund(FOF)(G),ICICI Pru Passive Strategy Fund(FOF)(G),Unrated,6,2.87,5.12,0.71,5.68,13.84,18.01,25.13,181.02,0.44,1698
Navi ELSS Tax Saver Fund-Reg(G),Navi Mutual Fund,Navi ELSS Tax Saver Fund-Reg(G),Navi ELSS Tax Saver Fund-Reg(G),Unrated,52,-1.31,3.53,-3.82,1.55,7.03,11.47,19.93,55.32,2.29,32632
Navi ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Unrated,19,-7.99,5.53,-9.07,-2.62,2.07,16.79,35.83,32.63,1.42,37867
Navi ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Tax Adv Fund-Sr III-Reg(G),Sundaram LT Tax Adv Fund-Sr III-Reg(G),Unrated,15,-6.76,5.39,-8.44,-2.05,2.37,17.71,35.02,30.07,1.41,38374
Navi ELSS Tax Saver Fund-Reg(G),Quant Mutual Fund,Quant ELSS Tax Saver Fund(G),Quant ELSS Tax Saver Fund(G),5,39,-1.5,3.85,-10.25,1.17,-6.46,13.86,34.77,10404.84,1.67,889
Navi ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Unrated,25,-7.76,5.31,-8.96,-2.35,3.45,16.04,34.74,27.2,1.41,36903
TRUSTMF Corporate Bond Fund-Reg(G),Trust Mutual Fund,TRUSTMF Corporate Bond Fund-Reg(G),TRUSTMF Corporate Bond Fund-Reg(G),Unrated,,3.3,1.67,4.39,2.89,8.92,,,55.09,0.65,47440
TRUSTMF Corporate Bond Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Corp Bond Fund(G),Aditya Birla SL Corp Bond Fund(G),5,3,3.85,1.99,5.18,3.34,10.16,7.62,7.22,24570.26,0.51,453
TRUSTMF Corporate Bond Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Corp Bond Fund(G),ICICI Pru Corp Bond Fund(G),3,1,3.55,1.75,4.91,3.1,9.34,7.7,7.08,29929.41,0.58,7925
TRUSTMF Corporate Bond Fund-Reg(G),Nippon India Mutual Fund,Nippon India Corp Bond Fund(G),Nippon India Corp Bond Fund(G),2,2,3.99,2.13,5.21,3.47,10.14,7.64,7.02,6738.28,0.74,2646
TRUSTMF Corporate Bond Fund-Reg(G),HDFC Mutual Fund,HDFC Corp Bond Fund(G),HDFC Corp Bond Fund(G),4,4,3.82,2.04,4.99,3.27,9.94,7.5,6.96,32526.64,0.59,8241
Samco Overnight Fund-Reg(G),Samco Mutual Fund,Samco Overnight Fund-Reg(G),Samco Overnight Fund-Reg(G),Unrated,,1.81,0.47,2.99,1.42,6.14,,,54.88,0.33,46969
Samco Overnight Fund-Reg(G),Bank of India Mutual Fund,Bank of India Overnight Fund-Reg(G),Bank of India Overnight Fund-Reg(G),2,1,1.98,0.53,3.25,1.56,6.67,6.4,5.12,41.29,0.1,44437
Samco Overnight Fund-Reg(G),Axis Mutual Fund,Axis Overnight Fund-Reg(G),Axis Overnight Fund-Reg(G),5,2,1.97,0.53,3.22,1.55,6.6,6.33,5.05,6348.03,0.09,42062
Samco Overnight Fund-Reg(G),PGIM India Mutual Fund,PGIM India Overnight Fund-Reg(G),PGIM India Overnight Fund-Reg(G),Unrated,10,1.95,0.52,3.2,1.54,6.57,6.27,5.02,29.49,0.15,24529
Samco Overnight Fund-Reg(G),Mirae Asset Mutual Fund,Mirae Asset Overnight Fund-Reg(G),Mirae Asset Overnight Fund-Reg(G),2,9,1.94,0.51,3.17,1.52,6.53,6.27,5.02,390.72,0.15,44008
Motilal Oswal NASDAQ Q 50 ETF,Motilal Oswal Mutual Fund,Motilal Oswal NASDAQ Q 50 ETF,Motilal Oswal NASDAQ Q 50 ETF,Unrated,96,-15.38,-8.67,-7.44,-17.31,7.94,5.94,,54.1,0.47,46181
Motilal Oswal NASDAQ Q 50 ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,3,5.94,3.84,-3.28,6.75,7.86,34.21,40.12,37632.49,0.07,27621
Motilal Oswal NASDAQ Q 50 ETF,Nippon India Mutual Fund,Nippon India ETF Nifty PSU Bank BeES,Nippon India ETF Nifty PSU Bank BeES,Unrated,2,2.22,9.79,6.23,7.71,-5.52,35.07,38.87,2522.19,0.49,3722
Motilal Oswal NASDAQ Q 50 ETF,Kotak Mahindra Mutual Fund,Kotak Nifty PSU Bank ETF,Kotak Nifty PSU Bank ETF,Unrated,1,2.22,9.79,6.22,7.71,-5.54,35.09,38.81,1375.14,0.49,3723
Motilal Oswal NASDAQ Q 50 ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,5,0.04,3.95,-4.52,3.84,4.22,28.25,34.59,17930.29,0.07,38252
HDFC NIFTY IT ETF,HDFC Mutual Fund,HDFC NIFTY IT ETF,HDFC NIFTY IT ETF,Unrated,,-17.87,-7.54,-16.99,-20.32,3.17,,,53.66,0.2,47070
HDFC NIFTY IT ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,3,5.94,3.84,-3.28,6.75,7.86,34.21,40.12,37632.49,0.07,27621
HDFC NIFTY IT ETF,Nippon India Mutual Fund,Nippon India ETF Nifty PSU Bank BeES,Nippon India ETF Nifty PSU Bank BeES,Unrated,2,2.22,9.79,6.23,7.71,-5.52,35.07,38.87,2522.19,0.49,3722
HDFC NIFTY IT ETF,Kotak Mahindra Mutual Fund,Kotak Nifty PSU Bank ETF,Kotak Nifty PSU Bank ETF,Unrated,1,2.22,9.79,6.22,7.71,-5.54,35.09,38.81,1375.14,0.49,3723
HDFC NIFTY IT ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,5,0.04,3.95,-4.52,3.84,4.22,28.25,34.59,17930.29,0.07,38252
Navi Nifty India Manufacturing Index Fund-Reg(G),Navi Mutual Fund,Navi Nifty India Manufacturing Index Fund-Reg(G),Navi Nifty India Manufacturing Index Fund-Reg(G),Unrated,,-2.47,0.49,-8.58,0.81,4.96,,,53.38,1.0,45954
Navi Nifty India Manufacturing Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,9,-10.37,4.22,-8.27,-2.13,2.97,17.16,34.0,791.62,1.04,43811
Navi Nifty India Manufacturing Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,3,-4.44,4.24,-4.28,1.61,9.48,20.47,31.86,1986.88,1.0,43810
Navi Nifty India Manufacturing Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,16,3.64,3.24,-3.37,4.09,7.39,15.4,26.75,1984.11,0.92,38179
Navi Nifty India Manufacturing Index Fund-Reg(G),Sundaram Mutual Fund,Sundaram Nifty 100 Equal Weight Fund(G),Sundaram Nifty 100 Equal Weight Fund(G),Unrated,33,0.82,3.77,-4.32,3.86,5.39,14.65,24.5,98.89,1.08,2384
Kotak Nifty Midcap 50 ETF,Kotak Mahindra Mutual Fund,Kotak Nifty Midcap 50 ETF,Kotak Nifty Midcap 50 ETF,Unrated,8,-2.7,4.86,-2.41,3.92,12.49,23.21,,53.16,0.05,45730
Kotak Nifty Midcap 50 ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,3,5.94,3.84,-3.28,6.75,7.86,34.21,40.12,37632.49,0.07,27621
Kotak Nifty Midcap 50 ETF,Nippon India Mutual Fund,Nippon India ETF Nifty PSU Bank BeES,Nippon India ETF Nifty PSU Bank BeES,Unrated,2,2.22,9.79,6.23,7.71,-5.52,35.07,38.87,2522.19,0.49,3722
Kotak Nifty Midcap 50 ETF,Kotak Mahindra Mutual Fund,Kotak Nifty PSU Bank ETF,Kotak Nifty PSU Bank ETF,Unrated,1,2.22,9.79,6.22,7.71,-5.54,35.09,38.81,1375.14,0.49,3723
Kotak Nifty Midcap 50 ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,5,0.04,3.95,-4.52,3.84,4.22,28.25,34.59,17930.29,0.07,38252
Axis Nifty500 Momentum 50 Index Fund-Reg(G),Axis Mutual Fund,Axis Nifty500 Momentum 50 Index Fund-Reg(G),Axis Nifty500 Momentum 50 Index Fund-Reg(G),Unrated,,,3.87,,,,,,52.96,1.06,49216
Axis Nifty500 Momentum 50 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,9,-10.37,4.22,-8.27,-2.13,2.97,17.16,34.0,791.62,1.04,43811
Axis Nifty500 Momentum 50 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,3,-4.44,4.24,-4.28,1.61,9.48,20.47,31.86,1986.88,1.0,43810
Axis Nifty500 Momentum 50 Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,16,3.64,3.24,-3.37,4.09,7.39,15.4,26.75,1984.11,0.92,38179
